"id","platform","content_id","creator_id","creator_name","content_type","content_category","post_date","language","content_length","content_description","hashtags","views","likes","shares","comments_count","comments_text","follower_count","disclosure_type","audience_age_distribution","audience_gender_distribution","audience_location","year","positive","negative","sentiment_score","sentiment_score_raw","emotional_intensity","word_count","emotional_connection_weighted","emotion_direction","satisfaction_raw","satisfaction","satisfaction_median","satisfaction_binary","satisfaction_log"
9531,"Instagram","content_16090","creator_1090","kristen85","video","beauty",2023-10-09,"Chinese",589,"Course argue which radio deep yet happy anything religious send ok your heart meeting the case.","election,within",10131,1413,295,213,"remember federal effort civil born trouble middle trouble field american where nature nor like six certain herself represent color player more around exist bed event",574830,"implicit","13-18","male","Russia",2023,1,2,-1,-1,1.5,25,2.09967175590339,"Negative",1921,2.47191011235955,4.97191011235955,0,7.56112158953024
31685,"RedNote","content_3645","creator_3645","adamsedward","video","lifestyle",2024-08-13,"Chinese",45,"Help Mr there character suggest tax series before kid physical firm author may section type like.","cultural,number,soon,run,wish",10320,1485,291,182,"each hot worry court economy either movie however decision everyone lead doctor full myself behavior hit here worry teacher describe when drop when despite campaign",995102,"none","36-50","female","Japan",2024,2,2,0,0,1,25,1.73311450393559,"Neutral",1958,3.51123595505618,4.97191011235955,0,7.58018941794454
6457,"Instagram","content_42236","creator_2236","robersonhannah","video","beauty",2023-08-25,"Chinese",258,"Share relate already government white fine general describe forward western husband my threat question its street store factor meet soldier trip long ground rather middle of behavior away few accept action strategy politics put doctor.","college,dream",10107,1568,318,192,"range eat those list fight wish still actually professor commercial else either whether such marriage still five team education few he something hope",66895,"none","26-35","female","USA",2023,0,0,0,0,1,23,1.71510384364823,"Neutral",2078,6.88202247191011,4.97191011235955,1,7.63964228785801
27272,"Instagram","content_36164","creator_1164","wandamiller","video","lifestyle",2024-06-14,"Japanese",352,"Bill beat hear apply weight meeting artist off grow.","front,each",10024,1458,317,182,"five fact force continue thus hundred focus international service page listen quality month",920732,"none","19-25","female","UK",2024,0,0,0,0,1,13,1.59382255328547,"Neutral",1957,3.48314606741573,4.97191011235955,0,7.57967882309046
5065,"TikTok","content_16912","creator_1912","lsimpson","image","lifestyle",2023-08-06,"Chinese",263,"Process increase visit market imagine democratic better forget by stock significant above type.","have",10150,1513,259,204,"arrive today of term none about answer later painting maybe idea occur",533001,"none","26-35","male","Brazil",2023,0,0,0,0,1,12,1.57714728642056,"Neutral",1976,4.01685393258427,4.97191011235955,0,7.58933582317062
15232,"Instagram","content_19912","creator_4912","kelli28","video","lifestyle",2023-12-27,"Spanish",335,"Various hear theory home understand start drive understand.","analysis,identify,fish",10178,1469,287,210,"laugh generation artist include figure coach everything station parent network budget report heavy clear",860191,"none","26-35","female","USA",2023,1,0,1,1,1.5,14,1.91402028299904,"Positive",1966,3.73595505617978,4.97191011235955,0,7.58426481838906
14251,"RedNote","content_21486","creator_1486","ymullins","video","beauty",2023-12-14,"Spanish",184,"Law significant woman office effort guy theory yard thing.","investment,and,form,pretty,ready",10031,1570,296,215,"difficult wear station strong toward identify foreign view go chance have almost later available girl option learn activity agent direction up stock show until property message book hot prevent opportunity important",857516,"none","26-35","female","USA",2023,4,1,3,3,2.5,31,2.94959021893786,"Positive",2081,6.96629213483146,4.97191011235955,1,7.64108424917491
5603,"Instagram","content_46878","creator_1878","patricia16","image","lifestyle",2023-08-14,"English",231,"News nice so front their choice fear player field data include bit both author include century event score brother whose learn drug specific southern deal purpose black position idea modern event total rock.","protect",10145,1514,283,179,"use yeah industry top several congress commercial have possible live admit image positive dream same middle marriage even political sea series which board never we although choose drug practice save expect",470459,"implicit","26-35","female","USA",2023,2,0,2,2,2,31,2.55967217515029,"Positive",1976,4.01685393258427,4.97191011235955,0,7.58933582317062
17463,"RedNote","content_15064","creator_64","woodsandrew","mixed","beauty",2024-01-28,"Spanish",401,"Clearly choice camera prepare throw mention institution east turn check decision fly.","course,cup,wrong,bad",10122,1449,314,217,"executive daughter leg customer beautiful possible republican charge condition attention member choose garden whether",468170,"none","26-35","male","India",2024,1,0,1,1,1.5,14,1.91402028299904,"Positive",1980,4.12921348314607,4.97191011235955,0,7.59135704669855
6962,"Bilibili","content_46662","creator_1662","bdunn","image","tech",2023-09-02,"English",317,"Usually buy identify mind successful quickly remember media respond point who action receive sort between care.","my,sing,employee,language,similar",10064,1495,294,186,"region look four skin site speak pass herself song hour wind manage",899765,"implicit","36-50","female","Japan",2023,0,0,0,0,1,12,1.57714728642056,"Neutral",1975,3.98876404494382,4.97191011235955,0,7.58882987830781
39329,"Instagram","content_19433","creator_4433","apeterson","video","beauty",2024-11-27,"Chinese",168,"Traditional share career hair animal long detail back area help especially collection true protect trial address name money close first move should drug condition may.","if,performance",10206,1453,263,198,"safe deal spring rather particular three relate interest five mean hotel success great style eye art together good plan writer trouble table ability off",2648,"implicit","19-25","male","Germany",2024,4,1,3,3,2.5,24,2.81072332114777,"Positive",1914,2.2752808988764,4.97191011235955,0,7.55747290161475
25886,"Instagram","content_41598","creator_1598","lewisbryan","image","beauty",2024-05-26,"English",97,"Animal marriage word create hundred property another man friend fish.","low,I,above",10095,1520,307,195,"mrs answer spring concern together sure environmental size yourself dinner huge plan",803432,"none","13-18","female","India",2024,0,1,-1,-1,1.5,12,1.86572092963085,"Negative",2022,5.30898876404494,4.97191011235955,1,7.61233683716775
2475,"Bilibili","content_12011","creator_2011","michaelmills","video","beauty",2023-07-01,"English",469,"Employee top kid quite seven already rock race popular scientist boy final resource.","scientist,bed",9864,1515,304,258,"become must nearly in car republican probably college see occur statement court customer approach camera attack hair house home board road school federal no much a position cost staff fall my",686216,"implicit","19-25","female","India",2023,0,2,-2,-2,2,31,2.55967217515029,"Negative",2077,6.85393258426966,4.97191011235955,1,7.63916117165917
28622,"Bilibili","content_22449","creator_2449","jenkinsmatthew","text","tech",2024-07-02,"Chinese",439,"Reflect agency feel area pass become similar say help toward during hit difference feel agree similar house forward.","get,say,toward,expect",10115,1484,310,209,"free type something simply appear although true include despite wife try alone receive",818552,"none","19-25","female","USA",2024,1,0,1,1,1.5,13,1.89073382992821,"Positive",2003,4.7752808988764,4.97191011235955,0,7.60290046220476
50907,"YouTube","content_51868","creator_1868","davidjohns","text","lifestyle",2025-05-10,"Hindi",20,"How simple drop together box other other travel believe analysis people do attention official push best.","agent,from,imagine",10211,1642,303,182,"west beyond until toward safe most certainly visit write should boy action",42642,"none","26-35","male","Germany",2025,1,0,1,1,1.5,12,1.86572092963085,"Positive",2127,8.25842696629213,4.97191011235955,1,7.66293785046154
46315,"YouTube","content_21148","creator_1148","reynoldscaroline","mixed","beauty",2025-03-07,"English",74,"Star he true population whom series education choice analysis Mrs consider improve director record pressure stock do word different political bar describe decide election protect environmental allow what national local chair material cover off across sound business present.","instead,would,skin",10295,1528,302,196,"dog ok color huge thus affect brother",895607,"implicit","13-18","male","India",2025,0,0,0,0,1,7,1.46790165254509,"Neutral",2026,5.42134831460674,4.97191011235955,1,7.614312146452
1545,"RedNote","content_35817","creator_817","pattersonarthur","video","beauty",2023-06-19,"Hindi",131,"Else each Mr health training four they mouth realize knowledge structure senior prepare read probably reach sound.","well,face,your,respond",10123,1543,314,194,"will another budget happen republican collection friend audience",361747,"none","26-35","female","Japan",2023,0,0,0,0,1,8,1.49440438220628,"Neutral",2051,6.12359550561798,4.97191011235955,1,7.62657020629066
43447,"YouTube","content_21957","creator_1957","elizabeth79","video","tech",2025-01-25,"Chinese",394,"Change professor left indicate month they television take where three quality bad machine lose manager nearly direction what like suddenly sense bank total spend black however.","how,discussion",10044,1518,256,189,"large perform recently field decide card participant american oil attorney child toward attention reduce likely six voice similar at character wear hot your scene capital leader smile",383113,"explicit","19-25","male","UK",2025,2,0,2,2,2,27,2.49957954160101,"Positive",1963,3.65168539325843,4.97191011235955,0,7.58273848891441
24637,"YouTube","content_24814","creator_4814","jasmine38","video","lifestyle",2024-05-08,"Spanish",537,"Seat dinner many learn condition decade play manager hot arrive father sport grow audience pick teacher agent market.","risk,safe,middle",10028,1548,285,202,"score group central include good thought see successful",324153,"none","19-25","male","Russia",2024,2,0,2,2,2,8,1.98880876441256,"Positive",2035,5.67415730337079,4.97191011235955,1,7.61874237767041
38549,"Instagram","content_21322","creator_1322","connie99","video","lifestyle",2024-11-16,"Chinese",255,"Less art probably floor evening quickly cost class.","operation",9957,1462,298,204,"according population image ask floor",266756,"implicit","13-18","female","Brazil",2024,0,0,0,0,1,5,1.40316940861817,"Neutral",1964,3.67977528089888,4.97191011235955,0,7.58324752430336
51245,"TikTok","content_7399","creator_2399","thompsondonna","video","beauty",2025-05-15,"Hindi",596,"Expect lot certainly impact there among generation watch training though kind today friend term war purpose money talk half could surface occur administration feel.","international",10110,1566,323,219,"property relationship in maintain best just whom process newspaper republican in way senior center miss purpose network personal field issue market thought one understand himself usually seek campaign business tv",336805,"none","19-25","male","Japan",2025,1,2,-1,-1,1.5,30,2.1590383203314,"Negative",2108,7.7247191011236,4.97191011235955,1,7.65396918047877
4640,"RedNote","content_12615","creator_2615","amyescobar","mixed","beauty",2023-07-31,"English",32,"Certainly maintain who personal fly hard begin treat create then stay wrong what push available free really program total always total on least key through their unit buy follow.","book,seem,view",10093,1478,277,204,"in less walk attack nothing five close buy consider beyond push teach generation officer",241342,"implicit","26-35","female","Brazil",2023,0,1,-1,-1,1.5,14,1.91402028299904,"Negative",1959,3.53932584269663,4.97191011235955,0,7.58069975222456
6471,"TikTok","content_30292","creator_292","tsullivan","image","beauty",2023-08-26,"English",472,"Economic professor doctor stage toward campaign song half summer.","tax",10171,1532,269,211,"fall water number dinner upon our since record bring sit night property organization room direction seem huge tough room around i just argue",831653,"none","13-18","female","Germany",2023,1,1,0,0,1,23,1.71510384364823,"Neutral",2012,5.02808988764045,4.97191011235955,1,7.60738142563979
32583,"Bilibili","content_43654","creator_3654","michael43","image","beauty",2024-08-25,"English",193,"Hot her bed chair others nearly even seat adult drop body line and game chance exist card some her for tough reach Republican enter although imagine know note.","Democrat,risk,including,still",9968,1500,288,183,"almost student strategy form beyond recognize better form let mr conference one lose suggest country wear fund",814486,"explicit","26-35","female","UK",2024,1,1,0,0,1,17,1.65037159972131,"Neutral",1971,3.87640449438202,4.97191011235955,0,7.58680353516258
18650,"Bilibili","content_48976","creator_3976","grantmarie","video","tech",2024-02-14,"English",71,"Him authority cost what might small so majority order option instead contain financial later kitchen high great sea though experience up Democrat summer.","sit,man,social,sport",10149,1437,314,185,"little expect play bit everything art now forward capital note coach ability nor perhaps commercial gun all really nation pressure federal specific wife heart",874362,"none","13-18","male","Germany",2024,0,0,0,0,1,24,1.72428932845911,"Neutral",1936,2.89325842696629,4.97191011235955,0,7.568895663407
28734,"RedNote","content_39402","creator_4402","reedralph","video","beauty",2024-07-04,"English",485,"Thought not thing fish add street option large free note current able age somebody successful morning discuss ask position itself.","meet",9947,1559,288,230,"theory newspaper ago return himself serious crime trip cup down process give call until moment court firm material",673296,"none","26-35","female","China",2024,0,1,-1,-1,1.5,18,1.993806151716,"Negative",2077,6.85393258426966,4.97191011235955,1,7.63916117165917
33973,"YouTube","content_32055","creator_2055","christina55","image","lifestyle",2024-09-13,"Japanese",160,"Commercial describe own mouth daughter rate improve serious inside information person rather.","social,join",10347,1505,289,217,"game security inside audience society old form level speech old six",78112,"none","19-25","male","China",2024,0,0,0,0,1,11,1.5591366261332,"Neutral",2011,5,4.97191011235955,1,7.60688453121963
25435,"RedNote","content_12222","creator_2222","smithtony","mixed","lifestyle",2024-05-19,"Spanish",231,"Will majority condition let involve improve even wrong be set girl impact beat today yeah right responsibility day age single open.","forget,office,significant",10168,1551,280,192,"behind activity senior goal product baby executive chance",212446,"none","26-35","female","Germany",2024,0,0,0,0,1,8,1.49440438220628,"Neutral",2023,5.33707865168539,4.97191011235955,1,7.61283103040736
26831,"Bilibili","content_3520","creator_3520","elizabeth82","text","lifestyle",2024-06-08,"Spanish",58,"What manager black pull their baby often identify cup need your network language yourself computer they fast ago image decision body drop environmental.","firm",10016,1491,305,194,"personal reality significant simply trip these always respond including car business organization serve",596583,"implicit","26-35","female","Japan",2024,1,0,1,1,1.5,13,1.89073382992821,"Positive",1990,4.41011235955056,4.97191011235955,0,7.5963923040642
20339,"YouTube","content_14553","creator_4553","whitedan","text","beauty",2024-03-09,"English",51,"Watch miss white hold computer article check PM community between live weight son area senior.","scientist,whose",10068,1540,300,194,"very compare president boy process low force describe less list director most nice yourself enter own easy similar drug federal why price per notice oil agent mr see",863502,"implicit","36-50","male","Russia",2024,2,0,2,2,2,28,2.51537155710188,"Positive",2034,5.64606741573034,4.97191011235955,1,7.6182510978767
36109,"Bilibili","content_21892","creator_1892","perezisaac","video","beauty",2024-10-13,"Hindi",193,"Radio report same property stand low attack garden go enough sport food appear should enough she century assume yeah change.","hit,after,focus,despite",10152,1512,298,187,"north blue room executive might",821708,"none","19-25","male","UK",2024,0,0,0,0,1,5,1.40316940861817,"Neutral",1997,4.60674157303371,4.97191011235955,0,7.5999019592085
43718,"TikTok","content_15594","creator_594","alecmoreno","video","lifestyle",2025-01-28,"Japanese",229,"Door series around herself mind general its parent bank sit can yard art way cultural nation father fish food score information area tell once strategy.","race,professional",9997,1513,309,207,"through culture life already hot call of concern light reality data address maybe him foot beat maybe south",900658,"none","19-25","female","China",2025,1,1,0,0,1,18,1.66253743447733,"Neutral",2029,5.50561797752809,4.97191011235955,1,7.61579107203583
9082,"RedNote","content_3295","creator_3295","wlane","video","beauty",2023-10-02,"English",443,"Board many knowledge many particularly individual note say response pull reach home under age lay.","party,financial,paper,garden,responsibility",9963,1491,278,210,"major poor character mean church",395266,"explicit","13-18","female","Germany",2023,0,1,-1,-1,1.5,5,1.60475411292726,"Negative",1979,4.10112359550562,4.97191011235955,0,7.59085212368858
25148,"YouTube","content_38556","creator_3556","emily60","video","tech",2024-05-16,"English",358,"Vote clear sound true will weight today all behind about take sort throughout simple occur amount compare.","sure,value,happy,break",10094,1482,276,202,"soon eye determine energy team short",948286,"none","19-25","male","India",2024,0,0,0,0,1,6,1.43785533577045,"Neutral",1960,3.56741573033708,4.97191011235955,0,7.58120982619635
5960,"Instagram","content_42546","creator_2546","anna73","video","beauty",2023-08-19,"Japanese",344,"Same soon dark indeed human simple cut try write party military visit.","movie,that",10180,1543,309,168,"interest lot music become wrong simply religious relate girl financial month near food little",670811,"explicit","26-35","female","India",2023,0,1,-1,-1,1.5,14,1.91402028299904,"Negative",2020,5.25280898876404,4.97191011235955,1,7.61134771740362
15884,"TikTok","content_11606","creator_1606","lauren35","video","beauty",2024-01-06,"Chinese",116,"Least thing trip nor student north radio economy ok leave two drop reality grow recently dream outside politics material court.","rock,candidate",10090,1530,285,205,"debate until respond modern wall section add federal natural yard three list would standard together light",125500,"implicit","50+","male","India",2024,1,0,1,1,1.5,16,1.95626530906884,"Positive",2020,5.25280898876404,4.97191011235955,1,7.61134771740362
7268,"Instagram","content_12902","creator_2902","donaldjones","video","beauty",2023-09-06,"Chinese",310,"Animal military concern seek choice onto say near capital time.","trip,shoulder,safe",10072,1461,285,205,"weight notice wall especially group",262048,"implicit","36-50","female","Japan",2023,0,0,0,0,1,5,1.40316940861817,"Neutral",1951,3.31460674157303,4.97191011235955,0,7.57660976697304
33989,"YouTube","content_14596","creator_4596","cynthiacastillo","video","lifestyle",2024-09-13,"English",75,"Within billion soldier exactly the create subject public type trade on last beyond education edge animal century factor.","visit,get,beyond",10265,1515,287,200,"feeling response lot model realize republican myself believe pull industry natural voice",498893,"explicit","26-35","male","China",2024,0,0,0,0,1,12,1.57714728642056,"Neutral",2002,4.74719101123596,4.97191011235955,0,7.60240133566582
41265,"RedNote","content_46913","creator_1913","ortegasteven","video","lifestyle",2024-12-24,"Chinese",413,"Truth everyone maybe gas few effect voice traditional.","lawyer,idea",10316,1463,257,197,"enter may business institution dinner attack government option time home adult",869983,"explicit","36-50","female","China",2024,0,1,-1,-1,1.5,11,1.8387049391998,"Negative",1917,2.35955056179775,4.97191011235955,0,7.55903825544338
44662,"Instagram","content_27796","creator_2796","margaretschaefer","video","tech",2025-02-11,"Chinese",267,"Decision similar do large society student per religious foreign rule blood note view concern realize month when more scientist radio money lawyer ago.","push,stage,wide",10122,1559,292,192,"recent near crime ago attack computer central second film again design great her part listen table read color happy vote",124668,"explicit","26-35","female","Japan",2025,2,2,0,0,1,20,1.68505752687359,"Neutral",2043,5.89887640449438,4.97191011235955,1,7.6226639513236
35406,"TikTok","content_11866","creator_1866","millermichael","mixed","tech",2024-10-03,"Hindi",77,"Their name enough light else five debate draw give future matter offer expect at skill both key above fear picture.","perform,cause,order,material,pay",10155,1542,304,190,"become wonder cost wide do player good recent beyond service light be those sometimes may land team usually message usually market wish",599286,"none","26-35","female","China",2024,2,0,2,2,2,22,2.41105474308611,"Positive",2036,5.70224719101124,4.97191011235955,1,7.61923341622681
16391,"RedNote","content_28800","creator_3800","taylor62","video","lifestyle",2024-01-13,"Hindi",194,"Method red future industry decision serve defense report choose receive develop none it.","possible,not",10071,1520,305,198,"suggest all dog tend trade might with model measure brother remember",29015,"none","19-25","male","India",2024,0,0,0,0,1,11,1.5591366261332,"Neutral",2023,5.33707865168539,4.97191011235955,1,7.61283103040736
15081,"RedNote","content_48124","creator_3124","lmonroe","image","lifestyle",2023-12-26,"English",157,"Which threat number pick expert rule woman play serious bring.","should,cause",10038,1532,309,204,"dinner ten point can western benefit",364797,"implicit","36-50","female","Japan",2023,1,0,1,1,1.5,6,1.65678300365567,"Positive",2045,5.95505617977528,4.97191011235955,1,7.62364194651157
32012,"Instagram","content_49323","creator_4323","colliertammy","video","tech",2024-08-18,"English",93,"Official easy decide time people community front relationship discover article up line level smile task hour money.","sport,teacher",10124,1483,300,210,"since sister particular later with almost across anything environment help change foot even memory country audience foot arrive table",291438,"none","13-18","female","UK",2024,0,0,0,0,1,19,1.67407909925961,"Neutral",1993,4.49438202247191,4.97191011235955,0,7.59789795052178
3493,"Bilibili","content_45011","creator_11","sclark","image","lifestyle",2023-07-16,"Chinese",494,"Likely say easy part agreement change fall force her trouble watch wonder great customer fine certainly room single hope.","scientist,just,if,physical,role",10035,1517,278,200,"put college and group half model reach themselves itself cut different process name fine eat human role president have tree music poor hand accept woman traditional",363806,"none","26-35","male","China",2023,1,1,0,0,1,26,1.74160657330942,"Neutral",1995,4.55056179775281,4.97191011235955,0,7.59890045687141
49649,"Bilibili","content_29509","creator_4509","stantonvalerie","text","lifestyle",2025-04-22,"English",111,"High before turn social real dog big difficult hit plan glass old news special technology such guess song.","sea,hotel,girl,social,worker",9929,1495,308,172,"future page even also could plan",190736,"none","36-50","female","China",2025,0,0,0,0,1,6,1.43785533577045,"Neutral",1975,3.98876404494382,4.97191011235955,0,7.58882987830781
41992,"Instagram","content_40378","creator_378","jared10","video","lifestyle",2025-01-03,"Chinese",136,"Decide so expert score kind many dog artist fast cut full bring ago whether campaign upon serve produce necessary or cost officer police our production theory open than strong minute include spend office young generation friend store arm.","believe",9874,1539,311,191,"could hour though move seem for half participant tough our product than improve tend animal she data human attorney upon will charge as design",235068,"implicit","26-35","female","Japan",2025,2,0,2,2,2,24,2.44857865691822,"Positive",2041,5.84269662921348,4.97191011235955,1,7.62168499872461
46443,"RedNote","content_50156","creator_156","ann80","video","tech",2025-03-09,"English",317,"Him defense old result outside number old picture among listen civil some day entire.","usually,democratic",10114,1539,289,190,"hour hear my evening carry western summer",374048,"none","19-25","female","India",2025,0,0,0,0,1,7,1.46790165254509,"Neutral",2018,5.19662921348315,4.97191011235955,1,7.61035761831284
20211,"RedNote","content_23723","creator_3723","pamelabrown","video","beauty",2024-03-07,"Chinese",421,"Pass special like that possible learn standard see focus open drop health official away number lot appear surface successful although rich human Republican least arrive now eat federal finish probably.","such,anything,growth,treatment",9993,1494,315,191,"political page available paper sometimes attack gun increase alone sea tend for include firm",701027,"none","13-18","male","Russia",2024,1,1,0,0,1,14,1.6093468553327,"Neutral",2000,4.69101123595506,4.97191011235955,0,7.60140233458373
37704,"Bilibili","content_21224","creator_1224","vbaker","image","beauty",2024-11-04,"English",181,"Care single sell pull protect specific opportunity great anyone party answer ago.","property,customer",10253,1553,312,192,"senior against section green collection budget commercial single sing with box easy similar four economy interview accept trial person these and represent more education it arm majority",775061,"implicit","19-25","male","UK",2024,1,0,1,1,1.5,27,2.12468465620076,"Positive",2057,6.29213483146067,4.97191011235955,1,7.62948991639399
48890,"RedNote","content_47845","creator_2845","kimberlyli","video","tech",2025-04-12,"Chinese",39,"Forget their market skill expect family television get type.","nothing,bill,doctor",10038,1543,342,187,"join onto difficult full stop explain he might run put door for look believe drop thought partner them near economic certainly its",560889,"explicit","19-25","female","Russia",2025,0,1,-1,-1,1.5,22,2.05829105731458,"Negative",2072,6.71348314606742,4.97191011235955,1,7.63675211243578
30570,"TikTok","content_28354","creator_3354","parkerrobert","video","lifestyle",2024-07-30,"Japanese",293,"Source unit management write impact score pretty possible identify dog experience.","air,size,decision,pay,full",10041,1461,315,208,"water important reality scientist growth no dog",642311,"none","26-35","female","Brazil",2024,1,0,1,1,1.5,7,1.70185247881763,"Positive",1984,4.24157303370786,4.97191011235955,0,7.59337419312129
32070,"Bilibili","content_9283","creator_4283","yedwards","image","tech",2024-08-18,"English",396,"Box those poor million let father thought weight explain think accept at allow defense successful professional item voice weight not usually authority way nearly mean box within blood idea.","outside,would,serious",10214,1561,285,212,"statement positive drop stand scientist time coach service",647401,"none","36-50","male","UK",2024,1,0,1,1,1.5,8,1.74160657330942,"Positive",2058,6.32022471910112,4.97191011235955,1,7.62997570702779
13548,"YouTube","content_41688","creator_1688","taylor54","image","lifestyle",2023-12-04,"Hindi",48,"Act little item PM tend worker opportunity pretty number image whole team above strong level magazine a include.","anything,focus,pull,project,ask",10078,1506,317,177,"out more until want book include money like fill state american soon",293829,"none","26-35","female","Japan",2023,1,0,1,1,1.5,12,1.86572092963085,"Positive",2000,4.69101123595506,4.97191011235955,0,7.60140233458373
3427,"Instagram","content_32316","creator_2316","robert87","video","lifestyle",2023-07-15,"English",133,"Eat available down career race choose relationship mouth walk various relationship still sign two.","threat,president,view,put,inside",10080,1533,324,224,"rock one voice myself treatment short stock mean happy success evidence establish seven weight safe you nice attack pretty break east final different go sport stock idea us",864578,"none","36-50","male","Brazil",2023,5,2,3,3,2.5,28,2.89421444637735,"Positive",2081,6.96629213483146,4.97191011235955,1,7.64108424917491
36173,"TikTok","content_37564","creator_2564","juliandiaz","video","tech",2024-10-14,"Chinese",161,"Whatever find mission even image still bank.","traditional,dinner,vote,strategy",10180,1549,266,182,"treatment it economy trip technology image level identify carry gas red heavy able during tree character particular practice here study human record meeting",811631,"none","36-50","male","Japan",2024,0,0,0,0,1,23,1.71510384364823,"Neutral",1997,4.60674157303371,4.97191011235955,0,7.5999019592085
36103,"TikTok","content_48552","creator_3552","burgessvictor","mixed","lifestyle",2024-10-13,"English",66,"Network between party catch price industry make recent less occur age western up prevent attack.","pretty,agency,dinner,list",9941,1533,320,204,"can garden available service white mother activity different type drop exactly realize reflect dark rock five",385756,"none","19-25","male","Germany",2024,1,1,0,0,1,16,1.63751020604589,"Neutral",2057,6.29213483146067,4.97191011235955,1,7.62948991639399
9228,"TikTok","content_42330","creator_2330","karias","image","lifestyle",2023-10-04,"Spanish",102,"International movement take black lot audience each really industry white color theory wide center trade question those attack road rock house three hit.","year",10159,1518,306,209,"notice may level another play after executive size page figure morning plan quite",864913,"explicit","19-25","female","India",2023,0,0,0,0,1,13,1.59382255328547,"Neutral",2033,5.61797752808989,4.97191011235955,1,7.61775957660851
13512,"RedNote","content_43936","creator_3936","valerie81","video","beauty",2023-12-03,"Hindi",142,"Song little clearly economic light together avoid reduce generation treatment girl heavy one song the want medical.","son,effort,culture,receive,issue",10014,1526,301,188,"anyone send close population college painting",630505,"none","19-25","female","China",2023,0,0,0,0,1,6,1.43785533577045,"Neutral",2015,5.1123595505618,4.97191011235955,1,7.60887062919126
15134,"TikTok","content_29591","creator_4591","victoria24","video","beauty",2023-12-26,"English",455,"When member else rock away financial performance happen stay sometimes morning certain training fast letter certainly hard common.","down,hotel,benefit",9883,1473,310,212,"strong as life process learn artist should population",272549,"none","13-18","female","India",2023,1,0,1,1,1.5,8,1.74160657330942,"Positive",1995,4.55056179775281,4.97191011235955,0,7.59890045687141
28180,"YouTube","content_30667","creator_667","thomas21","video","beauty",2024-06-27,"English",157,"Officer great compare game health ahead type media successful grow set executive light travel ok than you international art teacher.","give,evening,behind,up",10139,1535,298,191,"suddenly why book necessary able lay task crime feeling",427383,"none","26-35","male","China",2024,0,1,-1,-1,1.5,9,1.77716782261688,"Negative",2024,5.36516853932584,4.97191011235955,1,7.61332497954064
30323,"RedNote","content_25786","creator_786","shelia10","mixed","lifestyle",2024-07-26,"English",126,"Effort successful trip improve fall ability much style special risk social will enjoy trial fish power report our age.","such,fall,increase",10040,1446,309,191,"social radio class year back themselves behavior sign father political",334894,"none","26-35","male","China",2024,0,0,0,0,1,10,1.53955792374237,"Neutral",1946,3.17415730337079,4.97191011235955,0,7.5740450053722
14594,"Instagram","content_15094","creator_94","theresatate","video","lifestyle",2023-12-19,"English",76,"Player life option forget both sort place various state chair.","risk,PM,everything",10162,1491,312,204,"red truth less other plant ask sign would nearly short market find reflect cut democrat small fight under other far different million financial claim heavy",312735,"none","19-25","female","USA",2023,0,0,0,0,1,25,1.73311450393559,"Neutral",2007,4.8876404494382,4.97191011235955,0,7.60489448081162
34021,"RedNote","content_8138","creator_3138","lisa30","mixed","lifestyle",2024-09-13,"English",440,"Month figure five really find audience out draw few with door maintain maintain spring couple perform note its issue feeling morning different.","daughter,card",10079,1483,309,199,"garden any box rule commercial by item and certainly remember bank wait strong exactly the financial eat serious style part hair",149831,"explicit","26-35","male","USA",2024,1,0,1,1,1.5,21,2.0432877118861,"Positive",1991,4.43820224719101,4.97191011235955,0,7.59689443814454
23587,"RedNote","content_41665","creator_1665","michele98","mixed","beauty",2024-04-22,"English",66,"Fast paper of travel clearly hope team politics research in develop himself herself walk you show chance past develop.","sit,consider,thousand",10058,1476,288,191,"side head term eight what soon",866875,"explicit","19-25","male","Germany",2024,0,0,0,0,1,6,1.43785533577045,"Neutral",1955,3.42696629213483,4.97191011235955,0,7.57865685059476
35458,"Instagram","content_31293","creator_1293","denisesullivan","text","lifestyle",2024-10-04,"English",115,"Evening check blue but television door road west thank up machine within stay rise rise commercial citizen level future appear determine protect total.","four,per,increase",10167,1466,312,188,"your general face wide affect close society",48574,"none","26-35","female","Russia",2024,0,0,0,0,1,7,1.46790165254509,"Neutral",1966,3.73595505617978,4.97191011235955,0,7.58426481838906
26858,"Instagram","content_10730","creator_730","robertsondonna","video","tech",2024-06-08,"English",522,"During similar back protect perhaps strong daughter yes anything firm child heavy gas tree send collection help certain market clear shake mouth TV today article animal.","its,half,type,station,example",10145,1506,318,187,"movement short here tv end participant hard meet picture street our them sport figure yourself pattern large save budget matter hair support ok cause like",726599,"none","13-18","female","Brazil",2024,2,1,1,1,1.5,25,2.09967175590339,"Positive",2011,5,4.97191011235955,1,7.60688453121963
25596,"YouTube","content_2409","creator_2409","joseph09","text","lifestyle",2024-05-22,"English",136,"Building class beyond tend seem who could else fear happy close animal cell avoid.","development,marriage,assume,trial,popular",10195,1505,311,218,"talk bad camera draw",169680,"implicit","36-50","male","Japan",2024,0,1,-1,-1,1.5,4,1.54321699634433,"Negative",2034,5.64606741573034,4.97191011235955,1,7.6182510978767
