"user_id","age","gender","country","age_clean","age_numeric","age_group","emotional_connection","emotional_sd","emotional_min","emotional_max","num_reviews","avg_rating_given","avg_sentiment","total_helpful_votes","first_review_year","last_review_year","pct_high_sentiment","pct_low_sentiment","satisfaction","satisfaction_sd","satisfaction_min","satisfaction_max","num_ratings","num_movies_watched","avg_watch_duration","avg_completion","pct_high_completion","first_watch_year","last_watch_year","mobile_ratio","desktop_ratio","tablet_ratio","tv_ratio","preferred_genre"
"user_04081",52,"Male","USA","52",52,"50+",6.51166666666667,2.33977741106571,5.045,9.21,3,3.66666666666667,0.569,10,2024,2025,33.3333333333333,0,3,NA,3,3,4,4,112.5,45.4666666666667,33.3333333333333,2024,2025,0.5,0,0.5,0,"Biography"
"user_04842",38,"Male","USA","38",38,"35-49",5.78166666666667,0.0461880215351696,5.755,5.835,3,3,0.556333333333333,13,2024,2025,0,0,2.6,NA,2.6,2.6,5,5,41.475,58.18,20,2024,2025,0.2,0.2,0,0.2,"Music"
"user_00840",33,"Male","USA","33",33,"25-34",8.26333333333333,2.45504243004746,5.43,9.76,3,4.33333333333333,0.786,10,2024,2025,66.6666666666667,0,4,NA,4,4,3,2,88.4666666666667,88.3,66.6666666666667,2025,2025,0,0.333333333333333,0,0,"Comedy"
"user_05398",41,"Female","USA","41",41,"35-49",8.38333333333333,0.474086841552614,8.085,8.93,3,4.66666666666667,0.743333333333333,9,2024,2025,33.3333333333333,0,2.33333333333333,NA,2.33333333333333,2.33333333333333,3,3,183.733333333333,64.2666666666667,0,2024,2025,0,0.333333333333333,0,0.333333333333333,"Horror"
"user_06756",35,"Other/Not Specified","USA","35",35,"35-49",5.45166666666667,2.27444645280267,2.925,8.475,6,3.16666666666667,0.457,8,2024,2025,0,33.3333333333333,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,2,514,53.9666666666667,0,2025,2025,0,0,0.333333333333333,0,"Action"
"user_07121",31,"Female","USA","31",31,"25-34",3.925,1.6328885448799,2.945,5.81,3,2.33333333333333,0.318333333333333,5,2024,2025,0,66.6666666666667,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,2,41.3333333333333,78.1333333333333,33.3333333333333,2025,2025,0,0.666666666666667,0,0.333333333333333,"Drama"
"user_00646",36,"Other/Not Specified","USA","36",36,"35-49",5.29375,2.61811119893713,2.105,8.5,4,3.25,0.40875,12,2024,2025,0,25,3.5,NA,3.5,3.5,6,5,70.4,39.6,0,2024,2025,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,"War"
"user_05309",54,"Female","Canada","54",54,"50+",8.57166666666667,0.689933571681602,7.775,8.97,3,4,0.914333333333333,16,2024,2024,100,0,3,NA,3,3,3,3,27.1,57.7,0,2024,2025,0.333333333333333,0.333333333333333,0,0.333333333333333,"Biography"
"user_02935",39,"Female","Canada","39",39,"35-49",5.734,2.82560037868061,2.115,8.55,5,3.2,0.5068,8,2024,2025,40,20,3.33333333333333,NA,3.33333333333333,3.33333333333333,6,5,72.05,42.6166666666667,16.6666666666667,2024,2025,0.5,0,0,0.333333333333333,"Sci-Fi"
"user_04400",58,"Male","USA","58",58,"50+",7.45166666666667,1.67720998486574,5.515,8.425,3,3.66666666666667,0.757,5,2024,2025,66.6666666666667,0,3,NA,3,3,3,3,30.2666666666667,74.4,33.3333333333333,2025,2025,0,0.333333333333333,0.333333333333333,0.333333333333333,"Animation"
"user_01254",26,"Male","Canada","26",26,"25-34",7.15625,1.0092354779733,5.99,8.455,4,4,0.63125,10,2025,2025,0,0,4,NA,4,4,3,2,65.6,54.0666666666667,0,2024,2025,0,0.666666666666667,0,0,"Adventure"
"user_06971",40,"Other/Not Specified","Canada","40",40,"35-49",7.585,1.45561842527498,5.905,8.47,3,3.66666666666667,0.783666666666667,8,2024,2025,66.6666666666667,0,4.66666666666667,NA,4.66666666666667,4.66666666666667,3,3,73.7,67.3666666666667,33.3333333333333,2025,2025,0,0,0.666666666666667,0,"Biography"
"user_09533",38,"Male","USA","38",38,"35-49",8.16,1.45618508439003,7.195,9.835,3,4.33333333333333,0.765333333333333,10,2024,2024,33.3333333333333,0,4.75,NA,4.75,4.75,4,3,52.025,27.075,0,2024,2025,0.25,0.25,0,0.5,"Documentary"
"user_06360",24,"Male","Canada","24",24,"18-24",8.83,0.987319603775798,8.25,9.97,3,4.66666666666667,0.832666666666667,16,2024,2025,66.6666666666667,0,3,NA,3,3,3,3,86,35.6333333333333,0,2024,2025,0,0,0.333333333333333,0.333333333333333,"Animation"
"user_00002",38,"Male","USA","38",38,"35-49",6.1875,2.34917893457835,2.98,8.235,4,3.5,0.5375,10,2024,2025,25,25,3.33333333333333,NA,3.33333333333333,3.33333333333333,6,6,60.18,64.425,25,2024,2025,0,0.166666666666667,0.166666666666667,0.333333333333333,"Documentary"
"user_09757",52,"Male","USA","52",52,"50+",4.69375,2.95677294529019,2.08,8.455,4,3,0.33875,12,2024,2025,0,50,3.2,NA,3.2,3.2,5,5,39.275,48.425,25,2024,2025,0.2,0.2,0.4,0.2,"History"
"user_00993",24,"Male","USA","24",24,"18-24",5.94,3.47470502345163,2.77,9.655,3,3.33333333333333,0.521333333333333,4,2024,2025,33.3333333333333,33.3333333333333,3,NA,3,3,4,4,60.375,78,25,2024,2025,0,0,0.5,0.25,"Animation"
"user_03943",37,"Male","USA","37",37,"35-49",7.11333333333333,1.19478380192122,5.745,7.95,3,3.66666666666667,0.689333333333333,10,2024,2024,66.6666666666667,0,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,66.3666666666667,45.85,0,2024,2024,0,0.333333333333333,0,0.666666666666667,"Documentary"
"user_07794",31,"Male","USA","31",31,"25-34",8.60125,0.316948339639128,8.315,8.93,4,4.5,0.82025,11,2024,2025,75,0,2.33333333333333,NA,2.33333333333333,2.33333333333333,3,3,41.65,57.9,0,2024,2025,0.333333333333333,0,0.333333333333333,0.333333333333333,"Adventure"
"user_05935",46,"Female","USA","46",46,"35-49",9.0375,0.453219961313856,8.645,9.43,4,5,0.8075,0,2024,2024,100,0,4,NA,4,4,3,2,91.7666666666667,61.5,0,2024,2025,0,0.333333333333333,0.666666666666667,0,"Action"
"user_07766",32,"Female","USA","32",32,"25-34",6.90333333333333,2.26676715463528,5.32,9.5,3,3.66666666666667,0.647333333333333,11,2024,2024,33.3333333333333,0,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,47.3,48.5,0,2024,2025,0,0,0,0,"Animation"
"user_05244",21,"Male","USA","21",21,"18-24",7.47333333333333,1.98316245762503,5.28,9.14,3,4,0.694666666666667,7,2025,2025,66.6666666666667,0,3,NA,3,3,3,3,60.6333333333333,39.3333333333333,0,2024,2025,0.666666666666667,0,0,0,"Biography"
"user_00969",55,"Female","USA","55",55,"50+",6.274,2.63661809900486,2.51,8.885,5,3.2,0.6148,8,2024,2025,40,20,3.75,NA,3.75,3.75,4,4,67.725,61.9,0,2024,2025,0.25,0.75,0,0,"Thriller"
"user_09544",29,"Other/Not Specified","USA","29",29,"25-34",8.79166666666667,0.265581123827228,8.485,8.945,3,4.33333333333333,0.891666666666667,4,2024,2024,66.6666666666667,0,2.5,NA,2.5,2.5,4,4,46.075,52.1,25,2025,2025,0.25,0.25,0,0.5,"Action"
"user_01254",26,"Male","Canada","26",26,"25-34",7.15625,1.0092354779733,5.99,8.455,4,4,0.63125,10,2025,2025,0,0,4,NA,4,4,3,2,65.6,54.0666666666667,0,2024,2025,0,0.666666666666667,0,0,"Adventure"
"user_06614",55,"Female","USA","55",55,"50+",6.04875,2.5691839657759,3.695,9.71,4,3.25,0.55975,17,2024,2025,25,0,2.6,NA,2.6,2.6,5,5,35.64,60.15,25,2024,2024,0.2,0,0.4,0,"Romance"
"user_07794",31,"Male","USA","31",31,"25-34",8.60125,0.316948339639128,8.315,8.93,4,4.5,0.82025,11,2024,2025,75,0,2.33333333333333,NA,2.33333333333333,2.33333333333333,3,3,41.65,57.9,0,2024,2025,0.333333333333333,0,0.333333333333333,0.333333333333333,"Adventure"
"user_04676",68,"Other/Not Specified","USA","68",68,"50+",4.12666666666667,3.18531526435506,2.01,7.79,3,2.33333333333333,0.358666666666667,10,2024,2025,33.3333333333333,66.6666666666667,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,34.6666666666667,29.4666666666667,0,2024,2025,0.333333333333333,0,0.666666666666667,0,"History"
"user_07617",46,"Male","Canada","46",46,"35-49",6.99333333333333,1.38352207547741,5.42,8.02,3,3.66666666666667,0.665333333333333,11,2024,2025,66.6666666666667,0,3,NA,3,3,3,1,18.2,30.1,0,2024,2024,0,1,0,0,"Adventure"
"user_06122",48,"Other/Not Specified","USA","48",48,"35-49",7.78333333333333,0.643745550146433,7.04,8.155,3,4.66666666666667,0.623333333333333,5,2025,2025,0,0,4.25,NA,4.25,4.25,4,4,71.425,54.95,25,2024,2025,0.25,0,0.5,0.25,"History"
"user_02822",44,"Male","USA","44",44,"35-49",7.87,1.92530084229279,5.03,9.2,4,4,0.774,14,2024,2025,75,0,3,NA,3,3,3,1,20.3,NA,NA,2025,2025,0,1,0,0,"Biography"
"user_01288",41,"Male","Canada","41",41,"35-49",6.31,2.53608458060846,3.395,8.01,3,3.33333333333333,0.595333333333333,8,2024,2025,66.6666666666667,33.3333333333333,2,NA,2,2,3,3,40.5666666666667,42.5333333333333,0,2024,2025,0,0.333333333333333,0.333333333333333,0.333333333333333,"Comedy"
"user_09156",24,"Female","USA","24",24,"18-24",7.125,1.71553927381451,5.155,8.29,3,4,0.625,5,2024,2025,33.3333333333333,0,2,NA,2,2,3,3,92.7333333333333,31.3333333333333,0,2024,2024,0,0.333333333333333,0.333333333333333,0.333333333333333,"Biography"
"user_07379",62,"Male","USA","62",62,"50+",7.312,2.75876466919525,2.665,9.82,5,3.6,0.7424,10,2024,2025,80,0,4,NA,4,4,4,4,77.3333333333333,35.925,0,2024,2025,0.25,0,0.75,0,"Adventure"
"user_07866",32,"Male","USA","32",32,"25-34",6.00666666666667,2.56252967462493,3.7,8.765,3,3,0.601333333333333,9,2024,2025,33.3333333333333,0,3,NA,3,3,3,3,68.2666666666667,24.5,0,2024,2025,0,0.666666666666667,0,0,"Action"
"user_08625",36,"Male","USA","36",36,"35-49",5.67333333333333,2.83415037239264,2.785,8.45,3,3,0.534666666666667,6,2024,2025,0,0,3.5,NA,3.5,3.5,4,3,41.15,31.1,0,2024,2025,0,0.75,0,0.25,"Comedy"
"user_07241",38,"Other/Not Specified","Canada","38",38,"35-49",7.48333333333333,0.331825757489278,7.125,7.78,3,4,0.696666666666667,9,2024,2025,66.6666666666667,0,4.66666666666667,NA,4.66666666666667,4.66666666666667,3,3,116.8,21.1,0,2024,2025,0,0.666666666666667,0.333333333333333,0,"Action"
"user_03342",32,"Female","Canada","32",32,"25-34",7.16833333333333,1.80014814205202,5.115,8.475,3,4,0.633666666666667,3,2025,2025,33.3333333333333,0,3.75,NA,3.75,3.75,4,4,70.675,40.5,0,2025,2025,0.5,0.5,0,0,"War"
"user_07301",32,"Female","USA","32",32,"25-34",9.41166666666667,0.397628385975314,9.02,9.815,3,5,0.882333333333333,4,2024,2025,100,0,3.125,NA,3.125,3.125,8,7,49.2375,64.025,12.5,2024,2025,0.375,0.125,0.125,0.125,"Sci-Fi"
"user_00280",25,"Other/Not Specified","Canada","25",25,"25-34",7.055,1.83532694635043,5.24,8.91,3,3.66666666666667,0.677666666666667,6,2024,2025,33.3333333333333,0,4,NA,4,4,3,3,61.1333333333333,51.1333333333333,0,2024,2025,0.333333333333333,0,0.333333333333333,0,"Family"
"user_06417",35,"Female","Canada","35",35,"35-49",6.17166666666667,3.50451613398103,2.125,8.195,3,3.33333333333333,0.567666666666667,3,2024,2025,66.6666666666667,33.3333333333333,3,NA,3,3,4,4,69.85,51.2,0,2025,2025,0.25,0.25,0,0.25,"Comedy"
"user_08377",19,"Female","Canada","19",19,"18-24",9.775,0.00866025403784471,9.77,9.785,3,5,0.955,8,2025,2025,100,0,4,NA,4,4,4,4,41.025,20.1666666666667,0,2024,2025,0,0,0.25,0.5,"Mystery"
"user_09156",24,"Female","USA","24",24,"18-24",7.125,1.71553927381451,5.155,8.29,3,4,0.625,5,2024,2025,33.3333333333333,0,2,NA,2,2,3,3,92.7333333333333,31.3333333333333,0,2024,2024,0,0.333333333333333,0.333333333333333,0.333333333333333,"Biography"
"user_06925",30,"Female","Canada","30",30,"25-34",4.53375,2.97711094575485,2.12,8.54,4,2.75,0.35675,11,2024,2025,25,50,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,100.2,23.8333333333333,0,2024,2025,0,0.333333333333333,0,0.333333333333333,"Adventure"
"user_09078",36,"Male","USA","36",36,"35-49",6.29,2.75459162127528,3.785,9.24,3,3.33333333333333,0.591333333333333,8,2024,2025,33.3333333333333,0,3.25,NA,3.25,3.25,4,4,49.325,34.425,0,2024,2025,0.25,0.25,0,0,"Adventure"
"user_00694",35,"Other/Not Specified","Canada","35",35,"35-49",9.24333333333333,0.305995642670501,8.89,9.42,3,5,0.848666666666667,5,2024,2024,100,0,3.75,NA,3.75,3.75,4,3,98.3,53.75,0,2024,2025,0,0.25,0.25,0,"War"
"user_03959",40,"Female","USA","40",40,"35-49",8.08833333333333,0.458321211960928,7.615,8.53,3,4,0.817666666666667,8,2024,2025,100,0,4,NA,4,4,3,3,112.4,31.4,0,2024,2025,0.333333333333333,0,0,0.666666666666667,"Documentary"
"user_01049",40,"Female","Canada","40",40,"35-49",4.723,1.62401354674153,1.825,5.605,5,2.6,0.4246,8,2024,2025,0,20,3.25,NA,3.25,3.25,4,4,61.975,49.475,0,2024,2025,0.25,0.5,0,0.25,"Romance"
"user_01383",29,"Male","Canada","29",29,"25-34",6.02625,2.68121668588472,2.3,8.29,4,3.25,0.55525,11,2024,2025,50,25,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,27.9666666666667,46,0,2024,2025,0,0.333333333333333,0,0.333333333333333,"Fantasy"
"user_05701",39,"Other/Not Specified","USA","39",39,"35-49",7.499,2.10822318552852,5.11,9.64,5,3.8,0.7398,11,2024,2025,60,0,3.25,NA,3.25,3.25,4,4,72.4,43.85,0,2024,2025,0,0,0.5,0.5,"Animation"
"user_00355",35,"Female","USA","35",35,"35-49",8.8,0.249649754656399,8.62,9.085,3,5,0.76,6,2025,2025,100,0,2.75,NA,2.75,2.75,4,4,76.675,32.85,0,2024,2025,0.25,0,0,0.75,"Crime"
"user_03572",41,"Male","Canada","41",41,"35-49",6.13166666666667,1.78689908314189,5.1,8.195,3,3.33333333333333,0.559666666666667,3,2024,2024,33.3333333333333,0,2.6,NA,2.6,2.6,5,5,42.6,65.7,0,2024,2025,0.4,0,0.2,0,"Adventure"
"user_02289",25,"Other/Not Specified","USA","25",25,"25-34",6.48166666666667,3.59977892839732,2.325,8.56,3,3.33333333333333,0.629666666666667,3,2024,2024,66.6666666666667,33.3333333333333,3,NA,3,3,3,3,45.2,56.7666666666667,0,2024,2025,0.333333333333333,0,0,0.333333333333333,"Action"
"user_07817",44,"Female","USA","44",44,"35-49",8.15333333333333,0.456106712659804,7.89,8.68,3,4.33333333333333,0.764,8,2024,2025,100,0,2.8,NA,2.8,2.8,5,5,35.3333333333333,39.1,0,2024,2025,0.2,0,0.4,0,"Adventure"
"user_00355",35,"Female","USA","35",35,"35-49",8.8,0.249649754656399,8.62,9.085,3,5,0.76,6,2025,2025,100,0,2.75,NA,2.75,2.75,4,4,76.675,32.85,0,2024,2025,0.25,0,0,0.75,"Crime"
"user_09275",22,"Male","USA","22",22,"18-24",6.07666666666667,3.55059971460222,2.075,8.85,3,3.66666666666667,0.482,4,2024,2025,33.3333333333333,33.3333333333333,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,3,67.5666666666667,33.2,0,2024,2025,0.333333333333333,0.333333333333333,0,0,"Sci-Fi"
"user_04981",39,"Male","USA","39",39,"35-49",8.70375,0.164943172032066,8.46,8.805,4,4.75,0.79075,12,2024,2025,75,0,4,NA,4,4,3,3,51.95,35.75,0,2024,2025,0,0.333333333333333,0,0.666666666666667,"Adventure"
"user_03602",38,"Male","Canada","38",38,"35-49",8.39333333333333,0.311140375607752,8.035,8.595,3,4.66666666666667,0.745333333333333,15,2025,2025,66.6666666666667,0,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,59.7333333333333,61.5,0,2025,2025,0.333333333333333,0.333333333333333,0,0,"Animation"
"user_05486",31,"Female","USA","31",31,"25-34",8.23833333333333,0.459356433865177,7.72,8.595,3,4.66666666666667,0.714333333333333,14,2024,2025,66.6666666666667,0,2,NA,2,2,3,3,38.2,24.3,0,2024,2025,0.333333333333333,0.333333333333333,0,0.333333333333333,"Romance"
"user_01448",51,"Other/Not Specified","Canada","51",51,"50+",6.09833333333333,1.97742467197447,3.815,7.24,3,3.33333333333333,0.553,8,2024,2025,0,0,4.66666666666667,NA,4.66666666666667,4.66666666666667,3,3,51.2666666666667,15.95,0,2024,2025,0,0.666666666666667,0.333333333333333,0,"Mystery"
"user_01781",33,"Female","USA","33",33,"25-34",8.71375,0.236021715102657,8.36,8.845,4,4.5,0.84275,15,2025,2025,100,0,2.6,NA,2.6,2.6,5,5,69.86,47.04,0,2024,2025,0.4,0,0.2,0.2,"Sci-Fi"
"user_08450",53,"Other/Not Specified","USA","53",53,"50+",6.51166666666667,1.16683689234328,5.75,7.855,3,3.33333333333333,0.635666666666667,9,2024,2025,33.3333333333333,0,4.66666666666667,NA,4.66666666666667,4.66666666666667,3,3,109.45,49,0,2024,2025,0.333333333333333,0.333333333333333,0.333333333333333,0,"Drama"
"user_09679",43,"Other/Not Specified","Canada","43",43,"35-49",7.83833333333333,2.02299489206803,5.79,9.835,3,4,0.767666666666667,6,2024,2025,66.6666666666667,0,3,NA,3,3,4,4,33.8333333333333,65.2666666666667,66.6666666666667,2024,2025,0.25,0,0.25,0.5,"Music"
"user_05448",46,"Male","USA","46",46,"35-49",6.25,1.75273120205771,3.91,7.72,4,3.25,0.6,16,2024,2025,25,0,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,34.1666666666667,40.9,0,2024,2024,0,0.333333333333333,0,0,"Action"
"user_00306",24,"Female","USA","24",24,"18-24",7.16625,2.22238001175916,5.175,9.325,4,3.75,0.68325,6,2024,2025,50,0,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,3,77.6,27.1,0,2024,2025,0,0.666666666666667,0,0,"Action"
"user_00229",20,"Male","USA","20",20,"18-24",8.00833333333333,2.2177259373812,5.45,9.385,3,4.33333333333333,0.735,8,2024,2025,66.6666666666667,0,3.75,NA,3.75,3.75,4,4,65.85,56.8,25,2024,2025,0,0.5,0.25,0,"Adventure"
"user_01159",33,"Female","USA","33",33,"25-34",8.19666666666667,2.31530955453765,5.535,9.745,3,4.33333333333333,0.772666666666667,11,2024,2025,66.6666666666667,0,4,NA,4,4,3,2,58.8666666666667,22.7333333333333,0,2024,2024,0.666666666666667,0,0.333333333333333,0,"Action"
"user_07080",38,"Male","USA","38",38,"35-49",7.51166666666667,2.08759630516375,5.22,9.305,3,4.33333333333333,0.635666666666667,9,2024,2024,33.3333333333333,0,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,45.8333333333333,75,0,2024,2025,0,0.666666666666667,0,0.333333333333333,"Comedy"
"user_08003",41,"Other/Not Specified","Canada","41",41,"35-49",8.015,0.742276902510109,7.18,8.6,3,4,0.803,16,2024,2025,66.6666666666667,0,2.5,NA,2.5,2.5,4,3,112.9,19.375,0,2024,2025,0.5,0.25,0,0,"Animation"
"user_03154",36,"Female","Canada","36",36,"35-49",7.713,1.92030466332819,5.615,9.665,5,3.8,0.7826,15,2024,2025,60,0,2.6,NA,2.6,2.6,5,4,34.76,63.92,40,2024,2025,0,0.2,0.4,0.4,"Sci-Fi"
"user_05309",54,"Female","Canada","54",54,"50+",8.57166666666667,0.689933571681602,7.775,8.97,3,4,0.914333333333333,16,2024,2024,100,0,3,NA,3,3,3,3,27.1,57.7,0,2024,2025,0.333333333333333,0.333333333333333,0,0.333333333333333,"Biography"
"user_05193",45,"Male","USA","45",45,"35-49",7.86833333333333,2.32030350026313,5.345,9.91,3,4.33333333333333,0.707,9,2024,2025,33.3333333333333,0,2.2,NA,2.2,2.2,5,5,35.1666666666667,76.4666666666667,66.6666666666667,2024,2025,0,0.4,0,0.4,"Animation"
"user_07683",47,"Male","USA","47",47,"35-49",8.12166666666667,0.633192966901349,7.395,8.555,3,4.33333333333333,0.757666666666667,3,2024,2024,66.6666666666667,0,2.66666666666667,NA,2.66666666666667,2.66666666666667,3,3,49.7666666666667,57.4333333333333,33.3333333333333,2024,2024,0.333333333333333,0,0,0,"Adventure"
"user_04798",34,"Male","USA","34",34,"25-34",6.145,3.07377211256788,2.615,8.23,3,3,0.629,13,2024,2025,66.6666666666667,0,4,NA,4,4,3,3,35,56.6666666666667,0,2024,2025,0,0,0.333333333333333,0.333333333333333,"Biography"
"user_09879",27,"Female","USA","27",27,"25-34",4.34,3.37749907475931,2.39,8.24,3,2,0.468,10,2025,2025,33.3333333333333,66.6666666666667,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,16.7,75.5333333333333,0,2024,2025,0,0.333333333333333,0.333333333333333,0,"Western"
"user_00923",42,"Male","USA","42",42,"35-49",4.65333333333333,2.40432076340353,2.765,7.36,3,2.66666666666667,0.397333333333333,3,2024,2024,0,33.3333333333333,2.66666666666667,NA,2.66666666666667,2.66666666666667,3,3,78.5666666666667,68.6,0,2024,2024,0,0.333333333333333,0.333333333333333,0,"Western"
"user_07625",49,"Male","USA","49",49,"35-49",7.33,1.54367256890832,5.59,8.535,3,3.66666666666667,0.732666666666667,14,2024,2025,66.6666666666667,0,4,NA,4,4,3,3,51.6333333333333,40.8666666666667,0,2024,2025,0.666666666666667,0,0,0.333333333333333,"Comedy"
"user_03942",28,"Male","USA","28",28,"25-34",7.22625,1.33678329707299,5.35,8.51,4,4,0.64525,11,2024,2025,50,0,3,NA,3,3,3,3,60.7,64.5,0,2024,2024,0.333333333333333,0.333333333333333,0,0,"Documentary"
"user_07679",42,"Female","USA","42",42,"35-49",8.09166666666667,1.60503374834716,7.165,9.945,3,4.33333333333333,0.751666666666667,8,2024,2024,33.3333333333333,0,4,NA,4,4,3,3,67.6333333333333,85.9,0,2024,2024,0,0.333333333333333,0.666666666666667,0,"Music"
"user_01872",45,"Female","USA","45",45,"35-49",5.37375,2.99786139050268,1.175,7.755,4,3,0.47475,7,2024,2025,25,25,3.25,NA,3.25,3.25,4,4,79.8,54.425,25,2024,2025,0.75,0.25,0,0,"Action"
"user_05182",22,"Male","Canada","22",22,"18-24",7.61666666666667,1.72173120240453,5.63,8.675,3,3.66666666666667,0.79,14,2024,2025,66.6666666666667,0,2.66666666666667,NA,2.66666666666667,2.66666666666667,3,3,75.5,96.1,100,2024,2025,0.333333333333333,0.333333333333333,0.333333333333333,0,"Family"
"user_02744",27,"Male","USA","27",27,"25-34",5.035,3.93137380568167,1.045,8.905,3,2.66666666666667,0.473666666666667,6,2024,2025,33.3333333333333,33.3333333333333,3,NA,3,3,5,5,69.32,55.98,40,2024,2025,0,0.4,0.4,0,"Adventure"
"user_06756",35,"Other/Not Specified","USA","35",35,"35-49",5.45166666666667,2.27444645280267,2.925,8.475,6,3.16666666666667,0.457,8,2024,2025,0,33.3333333333333,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,2,514,53.9666666666667,0,2025,2025,0,0,0.333333333333333,0,"Action"
"user_03170",33,"Other/Not Specified","USA","33",33,"25-34",7.86333333333333,2.25868508945655,5.345,9.71,3,4,0.772666666666667,9,2024,2025,66.6666666666667,0,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,118.9,35.6,0,2024,2024,0,0,0.333333333333333,0.333333333333333,"Biography"
"user_04676",68,"Other/Not Specified","USA","68",68,"50+",4.12666666666667,3.18531526435506,2.01,7.79,3,2.33333333333333,0.358666666666667,10,2024,2025,33.3333333333333,66.6666666666667,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,34.6666666666667,29.4666666666667,0,2024,2025,0.333333333333333,0,0.666666666666667,0,"History"
"user_00278",30,"Other/Not Specified","Canada","30",30,"25-34",3.88833333333333,1.61419742699997,2.695,5.725,3,2,0.377666666666667,8,2024,2025,0,33.3333333333333,2.5,NA,2.5,2.5,4,4,81.7,40,0,2024,2024,0.25,0,0.25,0.25,"Biography"
"user_08891",38,"Female","USA","38",38,"35-49",6.8825,1.68228762899412,5.31,8.75,4,3.5,0.6765,7,2024,2025,50,0,3.5,NA,3.5,3.5,4,4,67.075,31.425,0,2024,2025,0.25,0.25,0.5,0,"Family"
"user_05000",54,"Male","USA","54",54,"50+",9.375,0.487980532398578,8.9,9.875,3,4.66666666666667,0.941666666666667,2,2025,2025,100,0,4.4,NA,4.4,4.4,5,5,33.16,60.85,0,2024,2025,0.4,0,0.2,0,"Comedy"
"user_06614",55,"Female","USA","55",55,"50+",6.04875,2.5691839657759,3.695,9.71,4,3.25,0.55975,17,2024,2025,25,0,2.6,NA,2.6,2.6,5,5,35.64,60.15,25,2024,2024,0.2,0,0.4,0,"Romance"
"user_09940",42,"Female","Canada","42",42,"35-49",5.74875,2.13015013164174,3.29,8.48,4,3,0.54975,19,2024,2025,25,25,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,2,24.5,35.1666666666667,33.3333333333333,2024,2025,0,0,0,0.333333333333333,"Action"
"user_00993",24,"Male","USA","24",24,"18-24",5.94,3.47470502345163,2.77,9.655,3,3.33333333333333,0.521333333333333,4,2024,2025,33.3333333333333,33.3333333333333,3,NA,3,3,4,4,60.375,78,25,2024,2025,0,0,0.5,0.25,"Animation"
"user_05448",46,"Male","USA","46",46,"35-49",6.25,1.75273120205771,3.91,7.72,4,3.25,0.6,16,2024,2025,25,0,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,34.1666666666667,40.9,0,2024,2024,0,0.333333333333333,0,0,"Action"
"user_04043",54,"Male","USA","54",54,"50+",7.166,2.44045948542482,3.03,9.435,5,4.2,0.5932,6,2024,2025,20,20,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,22.3333333333333,5.3,0,2024,2025,0.666666666666667,0.333333333333333,0,0,"Documentary"
"user_09879",27,"Female","USA","27",27,"25-34",4.34,3.37749907475931,2.39,8.24,3,2,0.468,10,2025,2025,33.3333333333333,66.6666666666667,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,16.7,75.5333333333333,0,2024,2025,0,0.333333333333333,0.333333333333333,0,"Western"
"user_06879",35,"Female","USA","35",35,"35-49",7.71,1.93870446432663,5.48,8.995,3,3.66666666666667,0.808666666666667,7,2024,2024,66.6666666666667,0,3.75,NA,3.75,3.75,4,4,58.825,52.0333333333333,0,2024,2025,0,0.25,0.25,0.5,"Action"
"user_06756",35,"Other/Not Specified","USA","35",35,"35-49",5.45166666666667,2.27444645280267,2.925,8.475,6,3.16666666666667,0.457,8,2024,2025,0,33.3333333333333,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,2,514,53.9666666666667,0,2025,2025,0,0,0.333333333333333,0,"Action"
"user_05135",68,"Female","USA","68",68,"50+",8.37333333333333,0.711904722089504,7.555,8.85,3,4,0.874666666666667,7,2024,2025,100,0,2.66666666666667,NA,2.66666666666667,2.66666666666667,3,3,51.2666666666667,73.4333333333333,66.6666666666667,2025,2025,0.333333333333333,0,0.666666666666667,0,"Adventure"
"user_00278",30,"Other/Not Specified","Canada","30",30,"25-34",3.88833333333333,1.61419742699997,2.695,5.725,3,2,0.377666666666667,8,2024,2025,0,33.3333333333333,2.5,NA,2.5,2.5,4,4,81.7,40,0,2024,2024,0.25,0,0.25,0.25,"Biography"
